rag_place_id,name,province,city,area,address,category,category_main,category_sub,short_description,rating,quality_score,recommended_use,requires_realtime_check,current_images_json,source_url,source,destination_group,official_search_query,image_search_query,wikimedia_search_query,source_page_search_query,notes_for_human_check
BT_0022,Chợ đêm Phan Thiết,Bình Thuận,Bình Thuận,Phan Thiết,"Phan Thiết, Bình Thuận",culture,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,Điểm bản làng/làng nghề/chợ tiêu biểu tại Phan Thiết.,3.9,7.8,supporting,1,[],https://vietnam.travel/places-to-go/south-central-coast/phan-thiet,Vietnam Tourism; Cổng thông tin du lịch Bình Thuận; tổng hợp nguồn công khai,Bình Thuận - Phan Thiết/Mũi Né/Bàu Trắng,Chợ đêm Phan Thiết Phan Thiết Bình Thuận ảnh chính thức du lịch,Chợ đêm Phan Thiết Phan Thiết Bình Thuận Bản làng/làng nghề/chợ ảnh địa điểm du lịch,Chợ đêm Phan Thiết Phan Thiết Bình Thuận Wikimedia Commons,Chợ đêm Phan Thiết Phan Thiết Bình Thuận site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BT_0079,Làng nghề nước mắm Phan Thiết,Bình Thuận,Bình Thuận,Phan Thiết,"Phan Thiết, Bình Thuận",culture,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,Điểm bản làng/làng nghề/chợ tiêu biểu tại Phan Thiết.,3.9,7.8,supporting,1,[],https://vietnam.travel/places-to-go/south-central-coast/phan-thiet,Vietnam Tourism; Cổng thông tin du lịch Bình Thuận; tổng hợp nguồn công khai,Bình Thuận - Phan Thiết/Mũi Né/Bàu Trắng,Làng nghề nước mắm Phan Thiết Phan Thiết Bình Thuận ảnh chính thức du lịch,Làng nghề nước mắm Phan Thiết Phan Thiết Bình Thuận Bản làng/làng nghề/chợ ảnh địa điểm du lịch,Làng nghề nước mắm Phan Thiết Phan Thiết Bình Thuận Wikimedia Commons,Làng nghề nước mắm Phan Thiết Phan Thiết Bình Thuận site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BT_0080,Làng nghề thanh long Hàm Thuận Nam,Bình Thuận,Bình Thuận,Hàm Thuận Nam,"Hàm Thuận Nam, Bình Thuận",culture,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,Điểm bản làng/làng nghề/chợ tiêu biểu tại Hàm Thuận Nam.,3.9,7.8,supporting,1,[],https://vietnam.travel/places-to-go/south-central-coast/phan-thiet,Vietnam Tourism; Cổng thông tin du lịch Bình Thuận; tổng hợp nguồn công khai,Bình Thuận - Kê Gà/Cổ Thạch/La Gi,Làng nghề thanh long Hàm Thuận Nam Hàm Thuận Nam Bình Thuận ảnh chính thức du lịch,Làng nghề thanh long Hàm Thuận Nam Hàm Thuận Nam Bình Thuận Bản làng/làng nghề/chợ ảnh địa điểm du lịch,Làng nghề thanh long Hàm Thuận Nam Hàm Thuận Nam Bình Thuận Wikimedia Commons,Làng nghề thanh long Hàm Thuận Nam Hàm Thuận Nam Bình Thuận site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BT_0082,Làng chài Phan Thiết,Bình Thuận,Bình Thuận,Phan Thiết,"Phan Thiết, Bình Thuận",culture,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,Điểm bản làng/làng nghề/chợ tiêu biểu tại Phan Thiết.,3.9,7.8,supporting,1,[],https://vietnam.travel/places-to-go/south-central-coast/phan-thiet,Vietnam Tourism; Cổng thông tin du lịch Bình Thuận; tổng hợp nguồn công khai,Bình Thuận - Phan Thiết/Mũi Né/Bàu Trắng,Làng chài Phan Thiết Phan Thiết Bình Thuận ảnh chính thức du lịch,Làng chài Phan Thiết Phan Thiết Bình Thuận Bản làng/làng nghề/chợ ảnh địa điểm du lịch,Làng chài Phan Thiết Phan Thiết Bình Thuận Wikimedia Commons,Làng chài Phan Thiết Phan Thiết Bình Thuận site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0081,Phố ẩm thực Quy Nhơn,Bình Định,Bình Định,Quy Nhơn,"Quy Nhơn, Bình Định",food,Ẩm thực,Khu ẩm thực/đặc sản,Điểm khu ẩm thực/đặc sản tiêu biểu tại Quy Nhơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Quy Nhơn/Kỳ Co/Eo Gió,Phố ẩm thực Quy Nhơn Quy Nhơn Bình Định ảnh chính thức du lịch,Phố ẩm thực Quy Nhơn Quy Nhơn Bình Định Khu ẩm thực/đặc sản ảnh địa điểm du lịch,Phố ẩm thực Quy Nhơn Quy Nhơn Bình Định Wikimedia Commons,Phố ẩm thực Quy Nhơn Quy Nhơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0003,Tịnh xá Ngọc Hòa,Bình Định,Bình Định,Nhơn Lý,"Nhơn Lý, Quy Nhơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Nhơn Lý.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Quy Nhơn/Kỳ Co/Eo Gió,Tịnh xá Ngọc Hòa Nhơn Lý Bình Định ảnh chính thức du lịch,Tịnh xá Ngọc Hòa Nhơn Lý Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Tịnh xá Ngọc Hòa Nhơn Lý Bình Định Wikimedia Commons,Tịnh xá Ngọc Hòa Nhơn Lý Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0006,Đồi cát Phương Mai,Bình Định,Bình Định,Nhơn Lý,"Bán đảo Phương Mai, Quy Nhơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Nhơn Lý.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Quy Nhơn/Kỳ Co/Eo Gió,Đồi cát Phương Mai Nhơn Lý Bình Định ảnh chính thức du lịch,Đồi cát Phương Mai Nhơn Lý Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Đồi cát Phương Mai Nhơn Lý Bình Định Wikimedia Commons,Đồi cát Phương Mai Nhơn Lý Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0033,Cầu Thị Nại,Bình Định,Bình Định,Quy Nhơn,"Quy Nhơn - Nhơn Hội, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Quy Nhơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Quy Nhơn/Kỳ Co/Eo Gió,Cầu Thị Nại Quy Nhơn Bình Định ảnh chính thức du lịch,Cầu Thị Nại Quy Nhơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Cầu Thị Nại Quy Nhơn Bình Định Wikimedia Commons,Cầu Thị Nại Quy Nhơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0048,Giếng nước xưa Tây Sơn,Bình Định,Bình Định,Tây Sơn,"Tây Sơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Tây Sơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Tây Sơn/miền núi phía tây,Giếng nước xưa Tây Sơn Tây Sơn Bình Định ảnh chính thức du lịch,Giếng nước xưa Tây Sơn Tây Sơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Giếng nước xưa Tây Sơn Tây Sơn Bình Định Wikimedia Commons,Giếng nước xưa Tây Sơn Tây Sơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0049,Cây me cổ thụ Tây Sơn,Bình Định,Bình Định,Tây Sơn,"Tây Sơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Tây Sơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Tây Sơn/miền núi phía tây,Cây me cổ thụ Tây Sơn Tây Sơn Bình Định ảnh chính thức du lịch,Cây me cổ thụ Tây Sơn Tây Sơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Cây me cổ thụ Tây Sơn Tây Sơn Bình Định Wikimedia Commons,Cây me cổ thụ Tây Sơn Tây Sơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0051,Sông Kút Hầm Hô,Bình Định,Bình Định,Tây Sơn,"Hầm Hô, Tây Sơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Tây Sơn.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Tây Sơn/miền núi phía tây,Sông Kút Hầm Hô Tây Sơn Bình Định ảnh chính thức du lịch,Sông Kút Hầm Hô Tây Sơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Sông Kút Hầm Hô Tây Sơn Bình Định Wikimedia Commons,Sông Kút Hầm Hô Tây Sơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0053,Đàn tế Trời Đất,Bình Định,Bình Định,Tây Sơn,"Tây Sơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Tây Sơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Tây Sơn/miền núi phía tây,Đàn tế Trời Đất Tây Sơn Bình Định ảnh chính thức du lịch,Đàn tế Trời Đất Tây Sơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Đàn tế Trời Đất Tây Sơn Bình Định Wikimedia Commons,Đàn tế Trời Đất Tây Sơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0061,Cảng cá Đề Gi,Bình Định,Bình Định,Phù Cát,"Phù Cát, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Phù Cát.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - An Nhơn/Tuy Phước/Phù Cát,Cảng cá Đề Gi Phù Cát Bình Định ảnh chính thức du lịch,Cảng cá Đề Gi Phù Cát Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Cảng cá Đề Gi Phù Cát Bình Định Wikimedia Commons,Cảng cá Đề Gi Phù Cát Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0067,Gành đá Lộ Diêu,Bình Định,Bình Định,Hoài Nhơn,"Hoài Nhơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Hoài Nhơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Bắc Bình Định,Gành đá Lộ Diêu Hoài Nhơn Bình Định ảnh chính thức du lịch,Gành đá Lộ Diêu Hoài Nhơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Gành đá Lộ Diêu Hoài Nhơn Bình Định Wikimedia Commons,Gành đá Lộ Diêu Hoài Nhơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0071,Đèo An Khê,Bình Định,Bình Định,Tây Sơn,"Tây Sơn, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Tây Sơn.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Tây Sơn/miền núi phía tây,Đèo An Khê Tây Sơn Bình Định ảnh chính thức du lịch,Đèo An Khê Tây Sơn Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Đèo An Khê Tây Sơn Bình Định Wikimedia Commons,Đèo An Khê Tây Sơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0073,Núi Bà Bình Định,Bình Định,Bình Định,Phù Cát,"Phù Cát, Bình Định",culture,Di tích,Điểm tham quan văn hóa,Điểm điểm tham quan văn hóa tiêu biểu tại Phù Cát.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - An Nhơn/Tuy Phước/Phù Cát,Núi Bà Bình Định Phù Cát Bình Định ảnh chính thức du lịch,Núi Bà Bình Định Phù Cát Bình Định Điểm tham quan văn hóa ảnh địa điểm du lịch,Núi Bà Bình Định Phù Cát Bình Định Wikimedia Commons,Núi Bà Bình Định Phù Cát Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0004,FLC Zoo Safari Park Quy Nhơn,Bình Định,Bình Định,Nhơn Lý,"Nhơn Lý, Quy Nhơn, Bình Định",entertainment,Giải trí,Khu du lịch/công viên/check-in,Điểm khu du lịch/công viên/check-in tiêu biểu tại Nhơn Lý.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Quy Nhơn/Kỳ Co/Eo Gió,FLC Zoo Safari Park Quy Nhơn Nhơn Lý Bình Định ảnh chính thức du lịch,FLC Zoo Safari Park Quy Nhơn Nhơn Lý Bình Định Khu du lịch/công viên/check-in ảnh địa điểm du lịch,FLC Zoo Safari Park Quy Nhơn Nhơn Lý Bình Định Wikimedia Commons,FLC Zoo Safari Park Quy Nhơn Nhơn Lý Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0005,FLC Quy Nhơn Beach & Golf Resort,Bình Định,Bình Định,Nhơn Lý,"Nhơn Lý, Quy Nhơn, Bình Định",entertainment,Giải trí,Khu du lịch/công viên/check-in,Điểm khu du lịch/công viên/check-in tiêu biểu tại Nhơn Lý.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Quy Nhơn/Kỳ Co/Eo Gió,FLC Quy Nhơn Beach & Golf Resort Nhơn Lý Bình Định ảnh chính thức du lịch,FLC Quy Nhơn Beach & Golf Resort Nhơn Lý Bình Định Khu du lịch/công viên/check-in ảnh địa điểm du lịch,FLC Quy Nhơn Beach & Golf Resort Nhơn Lý Bình Định Wikimedia Commons,FLC Quy Nhơn Beach & Golf Resort Nhơn Lý Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0042,Khu du lịch Trung Lương,Bình Định,Bình Định,Phù Cát,"Cát Tiến, Phù Cát, Bình Định",entertainment,Giải trí,Khu du lịch/công viên/check-in,Điểm khu du lịch/công viên/check-in tiêu biểu tại Phù Cát.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - An Nhơn/Tuy Phước/Phù Cát,Khu du lịch Trung Lương Phù Cát Bình Định ảnh chính thức du lịch,Khu du lịch Trung Lương Phù Cát Bình Định Khu du lịch/công viên/check-in ảnh địa điểm du lịch,Khu du lịch Trung Lương Phù Cát Bình Định Wikimedia Commons,Khu du lịch Trung Lương Phù Cát Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
BDI_0050,Khu du lịch Hầm Hô,Bình Định,Bình Định,Tây Sơn,"Tây Sơn, Bình Định",entertainment,Giải trí,Khu du lịch/công viên/check-in,Điểm khu du lịch/công viên/check-in tiêu biểu tại Tây Sơn.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34857,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch Bình Định; tổng hợp nguồn công khai,Bình Định - Tây Sơn/miền núi phía tây,Khu du lịch Hầm Hô Tây Sơn Bình Định ảnh chính thức du lịch,Khu du lịch Hầm Hô Tây Sơn Bình Định Khu du lịch/công viên/check-in ảnh địa điểm du lịch,Khu du lịch Hầm Hô Tây Sơn Bình Định Wikimedia Commons,Khu du lịch Hầm Hô Tây Sơn Bình Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
