place_id,name,province,category_main,category_sub,app_category
BK_0060,Bản du lịch cộng đồng Cốc Tộc,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0067,Bản du lịch cộng đồng Khuổi Luông,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0042,Bản du lịch cộng đồng Nà Tu,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0027,Bản du lịch cộng đồng Pù Lùng,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0046,Bảo tàng tỉnh Bắc Kạn,Bắc Kạn,Văn hóa,Di tích lịch sử/bảo tàng,culture
BK_0048,Chùa Thạch Long,Bắc Kạn,Tâm linh,Chùa/thiền viện,religious
BK_0030,Chợ phiên Nà Phặc,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0063,Chợ phiên Pác Nặm,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0026,Di tích Khuổi Kịch,Bắc Kạn,Văn hóa,Di tích lịch sử/bảo tàng,culture
BK_0033,Hang Nà Phoòng,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0061,Hang Sơn Dương Bắc Kạn,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0018,Hang Thẳm Phầy,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0028,Hồ Bản Chang,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0057,Hồ Khuổi Lừa,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,nature
BK_0025,Khu di tích Nà Quân,Bắc Kạn,Văn hóa,Di tích lịch sử/bảo tàng,culture
BK_0041,Khu di tích Nà Tu,Bắc Kạn,Văn hóa,Di tích lịch sử/bảo tàng,culture
BK_0050,Khu di tích lịch sử Nà Pậu,Bắc Kạn,Văn hóa,Di tích lịch sử/bảo tàng,culture
BK_0053,Làng nghề miến dong Bắc Kạn,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0052,Làng nghề miến dong Côn Minh,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0054,Làng nghề rượu men lá Bằng Phúc,Bắc Kạn,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
BK_0065,Ruộng bậc thang Pác Nặm,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,nature
BK_0038,Thác Bạc Bạch Thông,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0019,Thác Nà Khoang,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0034,Thác Nà Khoang Na Rì,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0058,Thác Nà Đăng,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0014,Thác Tát Mạ,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0009,Thác Đầu Đẳng,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0039,Đèo Giàng,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0029,Đèo Gió Ngân Sơn,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0066,Đèo Áng Toòng,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,mountain
BK_0010,Đền An Mạ,Bắc Kạn,Tâm linh,Đền/phủ/miếu,religious
BK_0062,Đền Mẫu Bắc Kạn,Bắc Kạn,Tâm linh,Đền/phủ/miếu,religious
BK_0047,Đền Thắm Bắc Kạn,Bắc Kạn,Tâm linh,Đền/phủ/miếu,religious
BK_0037,Động Nả Phoòng,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,nature
BK_0007,Động Puông,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,nature
BK_0049,Động Thạch Long,Bắc Kạn,Thiên nhiên,Danh thắng/sinh thái,nature
BK_0013,Bến thuyền Buốc Lốm,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BK_0040,Chợ Bạch Thông,Bắc Kạn,Ẩm thực,Chợ/đặc sản,food
BK_0035,Chợ Na Rì,Bắc Kạn,Ẩm thực,Chợ/đặc sản,food
BK_0044,Chợ Đức Xuân,Bắc Kạn,Ẩm thực,Chợ/đặc sản,food
BK_0024,Khuổi Linh,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BK_0021,Nà Pậu,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BK_0045,Quảng trường Bắc Kạn,Bắc Kạn,Giải trí,Công viên/khu vui chơi,checkin
BK_0012,Sông Năng,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BK_0043,TP Bắc Kạn,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BK_0056,Vườn quýt Quang Thuận,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BK_0011,Đảo Bà Góa,Bắc Kạn,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BK_0022,Đồi Khau Mạ,Bắc Kạn,Di tích,Điểm tham quan văn hóa,heritage
BNH_0022,Chùa Bút Tháp,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0104,Chùa Bổ Đà,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0155,Chùa Bổ Đà Hạ,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0021,Chùa Dâu,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0070,Chùa Hạ Tây Yên Tử,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0011,Chùa Phật Tích,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0071,Chùa Thượng Tây Yên Tử,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0023,Chùa Tổ,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0081,Chùa Vĩnh Nghiêm,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0072,Cáp treo Tây Yên Tử,Bắc Ninh,Giải trí - nghỉ dưỡng,Khu vui chơi,checkin
BNH_0074,Khu bảo tồn thiên nhiên Tây Yên Tử,Bắc Ninh,Thiên nhiên - sinh thái,Khu bảo tồn,nature
BNH_0086,Khu du lịch sinh thái Suối Mỡ,Bắc Ninh,Thiên nhiên - sinh thái,Suối,mountain
BNH_0069,Khu du lịch tâm linh - sinh thái Tây Yên Tử,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,religious
BNH_0002,Khu lăng mộ các vua nhà Lý,Bắc Ninh,Văn hóa - tâm linh,Lăng,religious
BNH_0082,Mộc bản chùa Vĩnh Nghiêm,Bắc Ninh,Văn hóa - lịch sử,Di tích,religious
BNH_0012,Núi Phật Tích,Bắc Ninh,Thiên nhiên - sinh thái,Núi,mountain
BNH_0024,Thành cổ Luy Lâu,Bắc Ninh,Văn hóa - lịch sử,Thành cổ,heritage
BNH_0105,Vườn tháp chùa Bổ Đà,Bắc Ninh,Văn hóa - lịch sử,Di tích,religious
BNH_0087,Đền Hạ Suối Mỡ,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0140,Đền Suối Mỡ,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0089,Đền Thượng Suối Mỡ,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0088,Đền Trung Suối Mỡ,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0158,Đền Trình Tây Yên Tử,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0001,Đền Đô,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0073,Đồng Thông Tây Yên Tử,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,nature
BNH_0077,Bản Nà Ó,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,nature
BNH_0091,Chùa Am Vãi,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0019,Chùa Bách Môn,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0136,Chùa Bát Nhã Lục Nam,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0063,Chùa Bồ Vàng,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0005,Chùa Cổ Pháp,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0058,Chùa Diềm,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0030,Chùa Dàn,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0122,Chùa Dành,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0044,Chùa Dạm,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0147,Chùa Dền,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0043,Chùa Hàm Long,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0159,Chùa Hồ Bấc,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0146,Chùa Hồng Phúc Bắc Giang,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0139,Chùa Kem,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0128,Chùa Kế,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0013,Chùa Lim,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0068,Chùa Linh Ứng Lương Tài,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0020,Chùa Long Khám,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0115,Chùa Lỗ Hạnh,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0160,Chùa Mã Yên,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0041,Chùa Phù Lãng,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0152,Chùa Phúc Quang,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0161,Chùa Sơn Tháp,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0101,Chùa Thổ Hà,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0113,Chùa Tiên Lục,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0004,Chùa Tiêu,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0110,Chùa Y Sơn,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0037,Chùa Đại Bi,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0065,Chùa Đại Bi Lương Tài,Bắc Ninh,Văn hóa - tâm linh,Chùa,religious
BNH_0093,Hồ Cấm Sơn,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0079,Hồ Khe Chão,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0094,Hồ Khuôn Thần,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0150,Hồ Làng Thum,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0052,Hồ Nguyên Phi Ỷ Lan,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0137,Hồ Suối Cấy,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0134,Hồ Suối Nứa,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0141,Khu du lịch sinh thái Bản Ven,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,nature
BNH_0097,Khu du lịch sinh thái Đồng Dao,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,nature
BNH_0145,Khu du lịch sinh thái Đồng Giao,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,nature
BNH_0153,Khu sinh thái hồ Bầu Lầy,Bắc Ninh,Thiên nhiên - sinh thái,Hồ,mountain
BNH_0098,Làng Sàn Nội Hoàng,Bắc Ninh,Văn hóa - làng nghề,Làng cổ,culture
BNH_0099,Làng cổ Thổ Hà,Bắc Ninh,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BNH_0156,Làng cổ Vân Hà,Bắc Ninh,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BNH_0040,Làng gốm Phù Lãng,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,religious
BNH_0009,Làng gỗ mỹ nghệ Phù Khê,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,religious
BNH_0008,Làng nghề bánh phu thê Đình Bảng,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,religious
BNH_0124,Làng nghề bánh đa Kế,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0102,Làng nghề bánh đa nem Thổ Hà,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0062,Làng nghề giấy Phong Khê,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0017,Làng nghề mộc Hương Mạc,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0123,Làng nghề mỳ Chũ,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0067,Làng nghề nem Bùi Xá,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0138,Làng nghề nón lá Nghĩa Hưng,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0149,Làng nghề rượu Vân,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0010,Làng nghề sơn mài Tương Bình Hiệp - Từ Sơn,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0036,Làng nghề tre trúc Xuân Lai,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0103,Làng rượu Vân Hà,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0027,Làng tranh Đông Hồ,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0034,Làng đúc đồng Đại Bái,Bắc Ninh,Văn hóa - làng nghề,Làng nghề,culture
BNH_0032,Lăng và đền thờ Lê Văn Thịnh,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0075,Thác Ba Tia,Bắc Ninh,Thiên nhiên - sinh thái,Thác,mountain
BNH_0078,Thác Giót,Bắc Ninh,Thiên nhiên - sinh thái,Thác,mountain
BNH_0143,Thác Ngà,Bắc Ninh,Thiên nhiên - sinh thái,Thác,mountain
BNH_0090,Thác Thùm Thùm,Bắc Ninh,Thiên nhiên - sinh thái,Thác,mountain
BNH_0144,Đình Cao Thượng,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0061,Đình Châm Khê,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0107,Đình Hương Câu,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0114,Đình Lỗ Hạnh,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0042,Đình Phù Lãng,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0018,Đình Tam Tảo,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0100,Đình Thổ Hà,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0112,Đình Tiên Lục,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0132,Đình Vồng,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0066,Đình làng Bùi Xá,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0029,Đình làng Đông Hồ,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0003,Đình Đình Bảng,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0106,Đình Đông,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0035,Đình Đại Bái,Bắc Ninh,Văn hóa - tâm linh,Đình,religious
BNH_0046,Đền Bà Chúa Kho,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0047,Đền Cùng - Giếng Ngọc,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0121,Đền Dành,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0154,Đền Ia,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0007,Đền Rồng,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0151,Đền Tân Ninh,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0135,Đền Từ Hả,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0056,Đền Vua Bà Thủy Tổ Quan Họ,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0059,Đền Xà,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0129,Đền Xương Giang,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0109,Đền Y Sơn,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0031,Đền thờ Cao Lỗ Vương,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0118,Đền thờ Hoàng Hoa Thám,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0064,Đền thờ Lý Thường Kiệt - Tam Giang,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0039,Đền thờ Nguyễn Cao,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0038,Đền thờ Nguyễn Đăng Đạo,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0026,Đền thờ Sĩ Nhiếp,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0148,Đền thờ Thân Nhân Trung,Bắc Ninh,Văn hóa - tâm linh,Đền,religious
BNH_0142,Đồi chè Bản Ven,Bắc Ninh,Thiên nhiên - sinh thái,Sinh thái,mountain
BNH_0049,Bảo tàng Bắc Ninh,Bắc Ninh,Văn hóa - lịch sử,Bảo tàng,heritage
BNH_0125,Bảo tàng tỉnh Bắc Giang,Bắc Ninh,Văn hóa - lịch sử,Bảo tàng,heritage
BNH_0157,Bến đò Thổ Hà,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0096,Chợ Chũ,Bắc Ninh,Đô thị - giải trí,Chợ,checkin
BNH_0133,Chợ Nhã Nam,Bắc Ninh,Đô thị - giải trí,Chợ,checkin
BNH_0111,Cây dã hương Tiên Lục,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0127,Công viên Hoàng Hoa Thám,Bắc Ninh,Đô thị - giải trí,Công viên,checkin
BNH_0051,Công viên Nguyễn Văn Cừ,Bắc Ninh,Đô thị - giải trí,Công viên,checkin
BNH_0057,Giếng Ngọc làng Diềm,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0076,Khe Rỗ,Bắc Ninh,Thiên nhiên - sinh thái,Rừng,nature
BNH_0108,Khu di tích ATK II Hiệp Hòa,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0033,Khu di tích Lệ Chi Viên,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0116,Khu di tích khởi nghĩa Yên Thế,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0131,Khu lưu niệm Sáu điều Bác Hồ dạy CAND,Bắc Ninh,Văn hóa - lịch sử,Nhà lưu niệm,heritage
BNH_0015,Làng quan họ Lũng Giang,Bắc Ninh,Văn hóa - làng nghề,Làng quan họ,culture
BNH_0016,Làng quan họ Nội Duệ,Bắc Ninh,Văn hóa - làng nghề,Làng quan họ,culture
BNH_0055,Làng quan họ Viêm Xá,Bắc Ninh,Văn hóa - làng nghề,Làng quan họ,culture
BNH_0025,Lăng và đền thờ Kinh Dương Vương,Bắc Ninh,Văn hóa - tâm linh,Lăng,religious
BNH_0060,Ngã ba Xà,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0053,Nhà hát Dân ca Quan họ Bắc Ninh,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0006,Nhà lưu niệm Lý Công Uẩn,Bắc Ninh,Văn hóa - lịch sử,Nhà lưu niệm,heritage
BNH_0119,Nhà trưng bày khởi nghĩa Yên Thế,Bắc Ninh,Văn hóa - lịch sử,Bảo tàng,heritage
BNH_0092,Núi Am Vãi,Bắc Ninh,Thiên nhiên - sinh thái,Núi,mountain
BNH_0120,Núi Dành,Bắc Ninh,Thiên nhiên - sinh thái,Núi,mountain
BNH_0045,Núi Dạm,Bắc Ninh,Thiên nhiên - sinh thái,Núi,mountain
BNH_0084,Núi Nham Biền,Bắc Ninh,Thiên nhiên - sinh thái,Núi,mountain
BNH_0126,Quảng trường 3/2 Bắc Giang,Bắc Ninh,Đô thị - giải trí,Quảng trường,checkin
BNH_0085,Sân golf Yên Dũng,Bắc Ninh,Giải trí - nghỉ dưỡng,Sân golf,checkin
BNH_0083,Thiền viện Trúc Lâm Phượng Hoàng,Bắc Ninh,Văn hóa - tâm linh,Thiền viện,religious
BNH_0130,Thành Xương Giang,Bắc Ninh,Văn hóa - lịch sử,Thành cổ,heritage
BNH_0050,Thành cổ Bắc Ninh,Bắc Ninh,Văn hóa - lịch sử,Thành cổ,heritage
BNH_0054,Trung tâm Văn hóa Kinh Bắc,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0028,Trung tâm bảo tồn tranh dân gian Đông Hồ,Bắc Ninh,Văn hóa - lịch sử,Bảo tàng,heritage
BNH_0048,Văn Miếu Bắc Ninh,Bắc Ninh,Văn hóa - tâm linh,Văn miếu,religious
BNH_0095,Vườn vải thiều Lục Ngạn,Bắc Ninh,Văn hóa - làng nghề,Vườn vải,culture
BNH_0014,Đồi Lim,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0117,Đồn Phồn Xương,Bắc Ninh,Văn hóa - lịch sử,Di tích,heritage
BNH_0080,Đồng Cao,Bắc Ninh,Thiên nhiên - sinh thái,Đồng cỏ,mountain
BTre_0023,Công viên Đồng Khởi,Bến Tre,Giải trí,Công viên/khu vui chơi/check-in,checkin
BTre_0001,Cồn Phụng,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0004,Cồn Quy,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0015,Di tích Đồng Khởi,Bến Tre,Văn hóa,Di tích lịch sử/bảo tàng,culture
BTre_0016,Khu di tích Đồng Khởi,Bến Tre,Văn hóa,Di tích lịch sử/bảo tàng,culture
BTre_0002,Khu du lịch Cồn Phụng,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0005,Khu du lịch Cồn Quy,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0011,Khu du lịch sinh thái Vàm Hồ,Bến Tre,Giải trí,Công viên/khu vui chơi/check-in,checkin
BTre_0013,Khu lưu niệm Nguyễn Đình Chiểu,Bến Tre,Tâm linh,Đền/miếu/đình/lăng,religious
BTre_0033,Làng hoa kiểng Cái Mơn,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0017,Làng nghề dừa Bến Tre,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0012,Lăng mộ Nguyễn Đình Chiểu,Bến Tre,Tâm linh,Đền/miếu/đình/lăng,religious
BTre_0041,Nhà thờ Cái Mơn,Bến Tre,Tâm linh,Đền/miếu/đình/lăng,religious
BTre_0010,Sân chim Vàm Hồ,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0024,Tượng đài Đồng Khởi,Bến Tre,Di tích,Điểm tham quan văn hóa,heritage
BTre_0034,Vườn cây giống Cái Mơn,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0035,Vườn trái cây Cái Mơn,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0054,Biển Cồn Bửng,Bến Tre,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BTre_0055,Biển Thạnh Phú,Bến Tre,Thiên nhiên,Sông nước/biển/rừng ngập mặn,religious
BTre_0048,Bãi biển Thừa Đức,Bến Tre,Thiên nhiên,Sông nước/biển/rừng ngập mặn,beach
BTre_0020,Bảo tàng Bến Tre,Bến Tre,Văn hóa,Di tích lịch sử/bảo tàng,culture
BTre_0066,Chùa Tuyên Linh,Bến Tre,Tâm linh,Chùa/thiền viện,religious
BTre_0026,Chùa Viên Minh,Bến Tre,Tâm linh,Chùa/thiền viện,religious
BTre_0062,Chợ Ba Tri,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0051,Chợ Bình Đại,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0021,Chợ Bến Tre,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
BTre_0044,Chợ Giồng Trôm,Bến Tre,Văn hóa cộng đồng,Chợ/làng nghề/miệt vườn,culture
